"Arrangement Number","Country Name","Country Code","Arrangement Type","Approval Date","Approval Year","Intial End Date","Initial End Year","Revised End Date","Duration Of Annual Arrangement From","Duration Of Annual Arrangement To","Program Type","Review Type","Review Sequence","Board Doc. No.","Mneumonic","Description","Program year","Year Type","FY Start Month","FY End Month","T-3","T-2","T-1","T","T+1","T+2","T+3","T+4","Indicator Currency","Sort"
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","NGDP","GDP (domestic currency, billions)",2000,"CY","NULL","NULL","693","1019","1100","1282","1491","1716","1926","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","NGDPD","GDP (in millions of US$ or SDRs)",2000,"CY","NULL","NULL","149","104","140","152","146","184","207","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","NI_Y","Gross Domestic Investment (percent of GDP)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","NS_Y","Gross National/Domestic Savings (percent of GDP)",2000,"CY","NULL","NULL","28","27.1","24.2","26.2","25.6","23.1","22","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","PCPIC","CPI Inflation (percent, end-of-period)",2000,"CY","NULL","NULL","35.8","46.5","2","9.3","12.5","9.4","9","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","BDRPR","Projected New Rescheduling",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","RGDPC","Real GDP Growth (in percent)",2000,"CY","NULL","NULL","1.7","-13.6","0.8","4.9","3.3","3.2","3.25","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","TMP_C","Import Unit Value (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","TMR_C","Import Volume (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","TXP_C","Export Unit Value (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","TXR_C","Export Volume (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R7","BLANK","EBS/02/196","FNFA","Net foreign assets",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",7
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BAFA","Change in Gross Reserves (-increase, including valuation changes)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BAFLI","Use of Fund Credit, net",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BAR","Changes in External Payments Arrears (+ increases)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BAVC","Valuation change",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",2000,"CY","NULL","NULL","NULL","NULL","NULL","8","6.9","7.2","4.7","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BDRPT","Rescheduling contracted before program 5/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BEF_O","Other BOP Support 6/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BKMEO","Other Net Inflows (including e & o) 4/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",2000,"CY","NULL","NULL","NULL","NULL","NULL","5.3","4.9","3.8","4.4","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BK_PF","Public Commercial Borrowing, MLT",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BK_SP","Scheduled Principal Payments (excl. Fund)",2000,"CY","NULL","NULL","NULL","NULL","NULL","7.9","7.5","7.2","8","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BS_I","Scheduled Net Interest Payments",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BMS_O","Services, Debit (excluding interest)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BMT","Merchandise Imports",2000,"CY","NULL","NULL","NULL","NULL","NULL","43.6","37.5","36.7","40.9","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BO","Overall Balance (+F+G+H+I+J-K+L)",2000,"CY","NULL","NULL","NULL","NULL","NULL","1.2","-2.9","1","-3","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BS_O","Services net",2000,"CY","NULL","NULL","NULL","NULL","NULL","-13.8","-12.9","-13.4","-15.4","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BTRG","Official Transfers (net) 3/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BXS_O","Services, Credit and Private Transfers",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BXT","Merchandise Exports",2000,"CY","NULL","NULL","NULL","NULL","NULL","65.4","57.4","57.3","61","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","DL","External Debt (incl. Fund) 8/",2000,"CY","NULL","NULL","138","149.9","148.7","141.7","131.2","128.1","126.3","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","DS","Scheduled Debt Service",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","D_R","Cancellation of Stock of Debt 7/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","ENDA","Exchange rate vis-a-vis numeraire (average)",2000,"CY","NULL","NULL","4667","9849","7855","8422","10246","9295","9000","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","FNDA","Net Domestic Assets (domestic currency, billions) 4/",2000,"CY","NULL","NULL","NULL","NULL","NULL","590.1","621.6","674.6","766.3","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","FAFA","Gross Reserves",2000,"CY","NULL","NULL","10.7","20.3","24.3","29.4","28","32","32.6","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","FI","Nominal Interest Rate (in percent)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","FMB","Broad Money (domestic currency, billions) 4/",2000,"CY","NULL","NULL","NULL","NULL","NULL","709.1","793.5","853.4","961.2","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",2000,"CY","NULL","NULL","-1.3","-2.3","-1.5","-1.1","-3.7","-1.6","-1.8","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","GCECY","Current Non-Interest Expenditures (percent of GDP)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","9","6.4","6.3","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","8.9","8.3","9.2","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","GCENL","Total Expenditures (percent of GDP, E+F+G)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","24.5","20.3","19.7","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","GCG_Y","Grants (percent of GDP)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","GCIPY","Interest payments (percent of GDP)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","6.6","5.6","4.2","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","GCRCT","Current Tax Revenue (percent of GDP)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","18.4","16.8","16.6","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","GCR_Y","Total Revenues, including grants (percent of GDP, A+B+C+D)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","20.8","18.6","17.9","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","GCRKY","Capital Revenues (percent of GDP)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","0","0","0","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","GCRNT","Current Non-tax Revenues (percent of GDP)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","2.3","1.8","1.3","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","GPB_Y","Fiscal Balance, Broadest coverage including grants 2/",2000,"CY","NULL","NULL","-1.3","-2.3","-1.5","-1.1","-3.7","-1.6","-1.8","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","NGDP","GDP (domestic currency, billions)",2000,"CY","NULL","NULL","693","1019","1100","1265","1449","1610","1916","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","NGDPD","GDP (in millions of US$ or SDRs)",2000,"CY","NULL","NULL","149","104","140","150","141","173","213","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","NI_Y","Gross Domestic Investment (percent of GDP)",2000,"CY","NULL","NULL","29.2","22.7","20.1","21.8","21.8","20.2","20","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","NS_Y","Gross National/Domestic Savings (percent of GDP)",2000,"CY","NULL","NULL","28","27.1","24.2","27.2","26.7","24.4","22.2","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","PCPIC","CPI Inflation (percent, end-of-period)",2000,"CY","NULL","NULL","35.8","46.5","2","9.3","12.5","10","9","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","BDRPR","Projected New Rescheduling",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","RGDPC","Real GDP Growth (in percent)",2000,"CY","NULL","NULL","1.7","-13.6","0.8","4.9","3.4","3.7","3.75","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","TMP_C","Import Unit Value (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","TMR_C","Import Volume (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","TXP_C","Export Unit Value (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","TXR_C","Export Volume (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R8","BLANK","EBS/03/35","FNFA","Net foreign assets",2000,"CY","NULL","NULL","NULL","NULL","NULL","119","141.9","178.8","194.9","NULL","us$ MN",8
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BAFA","Change in Gross Reserves (-increase, including valuation changes)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BAFLI","Use of Fund Credit, net",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BAR","Changes in External Payments Arrears (+ increases)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BAVC","Valuation change",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",2000,"CY","NULL","NULL","NULL","NULL","NULL","8","6.9","7.4","4.5","4.1","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BDRPT","Rescheduling contracted before program 5/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BEF_O","Other BOP Support 6/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BKMEO","Other Net Inflows (including e & o) 4/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",2000,"CY","NULL","NULL","NULL","NULL","NULL","5.3","4.9","4.7","4.9","5.2","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BK_PF","Public Commercial Borrowing, MLT",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BK_SP","Scheduled Principal Payments (excl. Fund)",2000,"CY","NULL","NULL","NULL","NULL","NULL","7.9","7.5","7.7","7.8","7.1","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BS_I","Scheduled Net Interest Payments",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BMS_O","Services, Debit (excluding interest)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BMT","Merchandise Imports",2000,"CY","NULL","NULL","NULL","NULL","NULL","43.6","37.5","38.3","42.1","44.7","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BO","Overall Balance (+F+G+H+I+J-K+L)",2000,"CY","NULL","NULL","NULL","NULL","NULL","1.2","-2.9","0.9","-1.3","-0.2","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BS_O","Services net",2000,"CY","NULL","NULL","NULL","NULL","NULL","-13.8","-12.9","-13.2","-14.3","-14.4","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BTRG","Official Transfers (net) 3/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BXS_O","Services, Credit and Private Transfers",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","BXT","Merchandise Exports",2000,"CY","NULL","NULL","NULL","NULL","NULL","65.4","57.4","58.8","60.9","63.3","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","DL","External Debt (incl. Fund) 8/",2000,"CY","NULL","NULL","138","149.9","148.7","141.7","131.2","129.8","126.9","121.2","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","DS","Scheduled Debt Service",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","D_R","Cancellation of Stock of Debt 7/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",9
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2003",2003,"NULL","NULL","NULL","P1","R9","BLANK","EBS/03/80","ENDA","Exchange rate vis-a-vis numeraire (average)",2000,"CY","NULL","NULL","4667","9849","7855","8422","10426","9295","9000","NULL","US$ mn",9
